id,data_type,entity_type,location.country_code,location.subdivision_name,location.municipality,provider,is_official,name,note,feed_contact_email,static_reference,urls.direct_download,urls.authentication_type,urls.authentication_info,urls.api_key_parameter_name,urls.latest,urls.license,location.bounding_box.minimum_latitude,location.bounding_box.maximum_latitude,location.bounding_box.minimum_longitude,location.bounding_box.maximum_longitude,location.bounding_box.extracted_on,status,features,redirect.id,redirect.comment
tld-5579,gtfs,,US,Washington,Chehalis,Twin Transit,True,,,,,https://data.trilliumtransit.com/gtfs/twintransit-wa-us/twintransit-wa-us.zip,0,,,https://files.mobilitydatabase.org/tld-5579/latest.zip,,46.14113772260623,47.047456,-123.0135382,-121.66926828002777,2025-09-19 01:33:40.762146+00:00,active,Continuous Stops|Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility|Zone-Based Fares,,
tld-5630,gtfs,,CA,Quebec,Brossard,Saint Jean Sur Richelieu,,,,,,https://zenbus.net/gtfs/static/download.zip?dataset=saint-jean-sur-richelieu,0,,,https://files.mobilitydatabase.org/tld-5630/latest.zip,,45.274707,45.498256,-73.566162,-73.229914,2026-01-02 00:01:14.713851+00:00,active,,,
tld-5701,gtfs,,PL,Lesser Poland Voivodeship,Krakow,Koleje Małopolskie sp. z o.o.,,,,,,https://kolejemalopolskie.com.pl/rozklady_jazdy/kml-ska-gtfs.zip,0,,,https://files.mobilitydatabase.org/tld-5701/latest.zip,,0.0,50.5651847,0.0,21.4709081,2026-02-25 01:16:20.825852+00:00,active,Feed Information|Headsigns,,
tld-5721,gtfs,,CA,Quebec,La Malbaie,Orléans Express,,,,,,https://gtfs.keolis.ca/gtfs.zip,0,,,https://files.mobilitydatabase.org/tld-5721/latest.zip,,43.643735,50.3047,-79.612859,-63.60652,2026-02-09 01:12:42.222281+00:00,active,Feed Information|Headsigns|Trips Wheelchair Accessibility,,
tld-5722,gtfs,,CA,Quebec,Ivry-sur-le-Lac,L'Inter des Laurentides,,,,,,https://zenbus.net/gtfs/static/download.zip?dataset=linter,0,,,https://files.mobilitydatabase.org/tld-5722/latest.zip,,45.773616,46.123704,-74.582221,-74.00032,2026-02-18 01:54:07.076709+00:00,active,Feed Information|Headsigns|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility,,
tld-5741,gtfs,,US,New Jersey,Bergen County,"Coach USA Erie, Orange Westchester Link, ShortLine Hudson, Suburban Transit, Community Coach, Rockland Coaches, Newark Airport Express, Wisconsin Coach Lines, Van Galder (Coach USA), Coach Suburban Transit Corporation, Coach Community Coach, Coach Hudson Transit Lines, Coach Newark Express, Waukesha County Transit",,,,,,https://api.prod.coachusa.com/gtfs,0,,,https://files.mobilitydatabase.org/tld-5741/latest.zip,,25.796253,45.497753,-121.50401,-73.56585,2026-03-11 01:34:22.047618+00:00,active,Continuous Stops|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility,,
tld-5746,gtfs,,US,Colorado,Rifle,Parachute Area Transit System,True,,,,,https://data.trilliumtransit.com/gtfs/pats-co-us/pats-co-us.zip,0,,,https://files.mobilitydatabase.org/tld-5746/latest.zip,,39.4243637100981,39.5457179920542,-108.054120475792,-107.767518112489,2025-09-11 16:07:38.896286+00:00,active,Continuous Stops|Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility,,
tld-5750,gtfs,,US,Connecticut,Middlesex County,River Valley Transit,,,,,,https://data.trilliumtransit.com/gtfs/rivervalley-ct-us/rivervalley-ct-us.zip,0,,,https://files.mobilitydatabase.org/tld-5750/latest.zip,,41.26143113595336,41.60872926547566,-72.80042806742782,-72.0934518,2026-03-17 00:17:55.834747+00:00,active,Continuous Stops|Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility|Text-to-Speech|Transfers|Zone-Based Fares,,
tld-5751,gtfs,,US,Washington,Colville,Rural Resources Community Action,True,,,,,https://data.trilliumtransit.com/gtfs/ruralresources-wa-us/ruralresources-wa-us.zip,0,,,https://files.mobilitydatabase.org/tld-5751/latest.zip,,48.237788418,48.613958966,-118.0962216,-117.710822529,2025-10-17 00:00:51.973218+00:00,active,Continuous Stops|Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility|Zone-Based Fares,,
tld-5753,gtfs,,US,Minnesota,Mower County,SMART,True,,,,,https://data.trilliumtransit.com/gtfs/smart-mn-us/smart-mn-us.zip,0,,,https://files.mobilitydatabase.org/tld-5753/latest.zip,,43.63116589996369,44.111485068899,-93.53013998560584,-92.9588213194905,2026-01-01 00:43:38.055710+00:00,active,Continuous Stops|Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility|Zone-Based Fares,,
tld-5754,gtfs,,US,Washington,Stanwood,Snow Goose Transit,True,,,,,https://data.trilliumtransit.com/gtfs/snowgoosetransit-wa-us/snowgoosetransit-wa-us.zip,0,,,https://files.mobilitydatabase.org/tld-5754/latest.zip,,48.147561,48.246194601992606,-122.474049,-122.127843814846,2025-08-29 00:30:56.375900+00:00,active,Continuous Stops|Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility,,
tld-5755,gtfs,,US,Washington,Seattle,Solid Ground,True,,,,,https://data.trilliumtransit.com/gtfs/solidground-wa-us/solidground-wa-us.zip,0,,,https://files.mobilitydatabase.org/tld-5755/latest.zip,,47.6016076806847,47.61652855655973,-122.34691118524331,-122.323091911199,2025-06-12 02:00:34.500438+00:00,active,Continuous Stops|Fares V1|Feed Information|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility,,
tld-5756,gtfs,,US,Washington,Davenport,Special Mobility Services,True,,,,,https://data.trilliumtransit.com/gtfs/specialmobilityservices-wa-us/specialmobilityservices-wa-us.zip,0,,,https://files.mobilitydatabase.org/tld-5756/latest.zip,,47.11940672990372,48.18393927924939,-118.38220127086996,-117.04049349867655,2025-09-18 00:12:36.926653+00:00,active,Continuous Stops|Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility|Zone-Based Fares,,
tld-5757,gtfs,,US,Colorado,Craig,"Steamboat Springs Transit, Yellow Zone",True,,,,,https://data.trilliumtransit.com/gtfs/steamboatsprings-co-us/steamboatsprings-co-us.zip,0,,,https://files.mobilitydatabase.org/tld-5757/latest.zip,,40.4424808097658,40.5338701245765,-107.595681481064,-106.799471676349,2025-12-02 01:01:25.211394+00:00,active,Continuous Stops|Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility|Transfers|Zone-Based Fares,,
tld-5761,gtfs,,US,Minnesota,Lyon County,Community Transit,True,,,,,https://data.trilliumtransit.com/gtfs/unitedcap-mn-us/unitedcap-mn-us.zip,0,,,https://files.mobilitydatabase.org/tld-5761/latest.zip,,44.23384475578206,44.54518022906717,-95.87173911693635,-95.088396473509,2026-01-01 00:26:58.719493+00:00,active,Continuous Stops|Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility|Translations|Zone-Based Fares,,
tld-5769,gtfs,,US,West Virginia,,Kanawha Valley Regional Transportation Authority,,,,,,https://github.com/transitland/gtfs-archives-not-hosted-elsewhere/raw/master/kanawha-valley-regional-transportation-authority.zip,0,,,https://files.mobilitydatabase.org/tld-5769/latest.zip,,,,,,,active,,,
tld-5772,gtfs,,CY,Limassol District,,EMEL (Limassol),,,,,,https://www.motionbuscard.org.cy/opendata/downloadfile?file=GTFS%5C6_google_transit.zip&rel=True,0,,,https://files.mobilitydatabase.org/tld-5772/latest.zip,,34.6010741941879,35.1713757611785,32.6280907854719,33.3582426177153,2026-04-10 01:35:10.498081+00:00,active,,,
tld-5781,gtfs,,US,New York,Ulster County,Adirondack Trailways,,,,,,https://maps.tds.ai/storage/gtfs-feeds/ADT/fb551f94ffd56bb15e28e862f/gtfs.zip,0,,,https://files.mobilitydatabase.org/tld-5781/latest.zip,,40.72981,45.5247,-79.712092,-73.451679,2026-03-23 01:25:02.986907+00:00,active,Fares V1|Feed Information|Headsigns|Shapes,,
tld-5783,gtfs,,US,New York,Salamanca,Fullington Trailways,,FAB,,,,https://s3.amazonaws.com/datatools-511ny/public/Adirondack_Trailways-FAB.zip,0,,,https://files.mobilitydatabase.org/tld-5783/latest.zip,,39.9507,42.883058,-79.9959,-73.990313,2024-12-06 20:52:19.552198+00:00,active,Shapes,,
tld-5787,gtfs,,US,New York,Glen Cove,City Of Glen Cove,,,,,,https://s3.amazonaws.com/datatools-511ny/public/City_Of_Glen_Cove.zip,0,,,https://files.mobilitydatabase.org/tld-5787/latest.zip,,40.850481,40.875742,-73.651533,-73.605534,2025-11-21 01:08:17.618418+00:00,active,Continuous Stops|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility,,
tld-5788,gtfs,,US,New York,Bronx County,MTA Metro-North Railroad,,,,,,https://s3.amazonaws.com/datatools-511ny/public/Hudson_Rail_Link.zip,0,,,https://files.mobilitydatabase.org/tld-5788/latest.zip,,40.878409,40.912483,-73.921466,-73.896435,2025-10-04 01:04:21.175549+00:00,active,Continuous Stops|Feed Information|Route Colors|Shapes,,
tld-5790,gtfs,,US,New York,Kiryas Joel,Monroe Bus Lines,,,,,,https://s3.amazonaws.com/datatools-511ny/public/Monroe_Bus_Lines_-_Kiryas_Yoel.zip,0,,,https://files.mobilitydatabase.org/tld-5790/latest.zip,,40.627944,41.347792,-74.175599,-73.95074,2025-10-25 00:01:33.131792+00:00,active,Continuous Stops|Headsigns|Route Colors|Shapes,,
tld-5791,gtfs,,US,New York,Niagara County,Connect Niagara,,,,,,https://s3.amazonaws.com/datatools-511ny/public/Niagara_County.zip,0,,,https://files.mobilitydatabase.org/tld-5791/latest.zip,,43.02402,43.33823,-79.060959,-78.476378,2026-02-20 01:20:35.660023+00:00,active,Continuous Stops|Feed Information|Route Colors|Shapes,,
tld-5862,gtfs,,HU,Southern Great Plain,Szeged,"VOLÁNBUSZ - Balatonfűzfő, VOLÁNBUSZ - Balmazújváros, VOLÁNBUSZ - Dunaújváros, VOLÁNBUSZ - Baja, VOLÁNBUSZ - Mezőtúr, VOLÁNBUSZ - Mórahalom, VOLÁNBUSZ - Mosonmagyaróvár, VOLÁNBUSZ - Karcag, VOLÁNBUSZ - Gyula, VOLÁNBUSZ - Csongrád, VOLÁNBUSZ - Hajdúszoboszló, VOLÁNBUSZ - Gyöngyös, VOLÁNBUSZ - Komárom, VOLÁNBUSZ - Siklós, VOLÁNBUSZ - Bonyhád, VOLÁNBUSZ - Ajka, VOLÁNBUSZ - Kazincbarcika, VOLÁNBUSZ - Makó, VOLÁNBUSZ - Sopron, VOLÁNBUSZ - Bátaszék, VOLÁNBUSZ - Békés, VOLÁNBUSZ - Várpalota, VOLÁNBUSZ - Lenti, VOLÁNBUSZ - Körmend, VOLÁNBUSZ - Balassagyarmat, VOLÁNBUSZ - Szentes, VOLÁNBUSZ - Ózd, VOLÁNBUSZ - Fonyód, VOLÁNBUSZ - Székesfehérvár, VOLÁNBUSZ - Békéscsaba, VOLÁNBUSZ - Újszász, VOLÁNBUSZ - Nyíregyháza, VOLÁNBUSZ - Siófok, VOLÁNBUSZ - Nagyatád, VOLÁNBUSZ - Jászberény, VOLÁNBUSZ - Keszthely, VOLÁNBUSZ - Mezőberény, VOLÁNBUSZ - Tata, VOLÁNBUSZ - Eger, VOLÁNBUSZ - Balatonfüred, VOLÁNBUSZ - Csurgó, VOLÁNBUSZ - Szekszárd, VOLÁNBUSZ - Orosháza, VOLÁNBUSZ - Ercsi, VOLÁNBUSZ - Mohács, VOLÁNBUSZ - Vác, VOLÁNBUSZ - Esztergom, VOLÁNBUSZ - Győr, VOLÁNBUSZ - Salgótarján, VOLÁNBUSZ - Komló, VOLÁNBUSZ - Szigetvár, VOLÁNBUSZ - Szolnok, VOLÁNBUSZ - Tiszaújváros, VOLÁNBUSZ - Tiszafüred, VOLÁNBUSZ - Oroszlány, VOLÁNBUSZ - Nagykanizsa, VOLÁNBUSZ - Érd, VOLÁNBUSZ - Pápa, VOLÁNBUSZ - Zalaegerszeg, VOLÁNBUSZ - Gödöllő, VOLÁNBUSZ - Szeged, VOLÁNBUSZ - Bátonyterenye",,,,,,https://gtfs.kti.hu/public-gtfs/volanbusz_gtfs.zip,0,,,https://files.mobilitydatabase.org/tld-5862/latest.zip,,45.770688,48.580548,16.159185,22.869044,2026-04-09 00:55:59.108720+00:00,active,Feed Information|Headsigns|Location Types|Route Colors|Shapes|Trips Wheelchair Accessibility,,
tld-5863,gtfs,,US,Georgia,Fulton County,Rochester Institute of Technology,,,,,,https://passio3.com/ritech/passioTransit/gtfs/google_transit.zip,0,,,https://files.mobilitydatabase.org/tld-5863/latest.zip,,33.916562026,43.159018,-84.388012,-77.593878954,2025-12-16 00:02:15.578255+00:00,active,Bike Allowed|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility|Trips Wheelchair Accessibility,,
tld-5864,gtfs,,US,Georgia,Fulton County,Concho Valley Transit District,,,,,,https://passio3.com/conchovt/passioTransit/gtfs/google_transit.zip,0,,,https://files.mobilitydatabase.org/tld-5864/latest.zip,,31.403552945,33.920309,-100.512349606,-84.383005,2025-12-16 01:48:49.310135+00:00,active,Bike Allowed|Feed Information|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility|Trips Wheelchair Accessibility,,
tld-5869,gtfs,,CA,Quebec,Saint-Jérôme,MRC de Montcalm,,,,,,https://zenbus.net/gtfs/static/download.zip?dataset=mrc-montcalm,0,,,https://files.mobilitydatabase.org/tld-5869/latest.zip,,45.721729,45.888416,-74.017769,-73.705711,2025-11-21 01:11:45.172180+00:00,active,Continuous Stops|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility,,
tld-5873,gtfs,,US,Michigan,Holland,Macatawa Area Express,True,,,,,https://catchamax.org/wp-content/maxgtfs/MAXGTFS.zip,0,,,https://files.mobilitydatabase.org/tld-5873/latest.zip,,42.74679,42.841117,-86.156827,-85.999658,2025-11-13 00:50:26.055420+00:00,active,Bike Allowed|Fares V1|Feed Information|Location Types|Route Colors|Shapes|Trips Wheelchair Accessibility,,
tld-5874,gtfs,,CA,Ontario,Brant County,Ride Norfolk,,,,,,https://www.arcgis.com/sharing/rest/content/items/a0a9b1046f9e4d79a6aa0ccf7be081d9/data,0,,,https://files.mobilitydatabase.org/tld-5874/latest.zip,,42.83542475,43.1404823,-80.33171331,-80.26457305,2025-12-12 00:00:37.455498+00:00,active,Headsigns|Route Colors|Shapes|Trips Wheelchair Accessibility,,
tld-5875,gtfs,,CA,Ontario,London,Middlesex County Connect,True,,,,,https://drive.google.com/drive/folders/1iz7wrnSoWXY_mwAVFVJdL_I0Rv6Ui5Mm,0,,,,,,,,,,active,,,
tld-5877,gtfs,,US,New York,Cobleskill,Schoharie County Transit,,,,,,https://s3.amazonaws.com/datatools-511ny/public/Schoharie_County_Public_Transit.zip,0,,,https://files.mobilitydatabase.org/tld-5877/latest.zip,,42.446256,42.789112,-74.569438,-73.748563,2024-12-09 00:54:26.861197+00:00,active,Bike Allowed|Continuous Stops|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility,,
tld-5893,gtfs,,US,Montana,Billings,Billings Metropolitan Transit,,,,,,https://passio3.com/billings/passioTransit/gtfs/google_transit.zip,0,,,https://files.mobilitydatabase.org/tld-5893/latest.zip,,45.732479375,45.841041281,-108.62780801,-108.44514544,2026-04-07 00:26:09.263746+00:00,active,Bike Allowed|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility|Trips Wheelchair Accessibility,,
tld-5895,gtfs,,US,Washington,Burlington,Skagit Transit,,,,,,https://strweb.skagittransit.org/GTFS/google_transit.zip,0,,,https://files.mobilitydatabase.org/tld-5895/latest.zip,,47.974461,48.750672,-122.688354,-121.738907,2026-01-03 00:15:25.318739+00:00,active,Feed Information|Headsigns|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility,,
tld-5899,gtfs,,US,Florida,Auburndale,Lakeland Area Mass Transit District,,,,,,https://passio3.com/citrusconn/passioTransit/gtfs/google_transit.zip,0,,,https://files.mobilitydatabase.org/tld-5899/latest.zip,,27.93756,28.347197,-81.81774,-81.44906,2026-02-24 00:53:56.523885+00:00,active,Bike Allowed|Feed Information|Location Types|Shapes|Stops Wheelchair Accessibility|Trips Wheelchair Accessibility,,
tld-5901,gtfs,,IE,Leinster,County Dublin,"LUAS, Bus Átha Cliath - Dublin Bus, Go-Ahead Ireland, Iarnród Éireann / Irish Rail, Bus Éireann",,,,,,https://www.transportforireland.ie/transitData/Data/GTFS_Realtime.zip,0,,,https://files.mobilitydatabase.org/tld-5901/latest.zip,,51.495115,55.002956,-10.27207,-5.939831,2026-04-10 00:49:59.598468+00:00,active,Feed Information|Headsigns|Shapes,,
tld-6055,gtfs,,PL,Lesser Poland Voivodeship,Tarnów County,Koleje Małopolskie,,,,,,https://kolejemalopolskie.com.pl/rozklady_jazdy/ald-gtfs.zip,0,,,https://files.mobilitydatabase.org/tld-6055/latest.zip,,49.059371,50.564675,19.200892,21.254026,2026-04-10 01:15:58.571164+00:00,active,,,
tld-6064,gtfs,,PL,Świętokrzyskie Voivodeship,Kielce,Zarząd Transportu Miejskiego w Kielcach,,,,,,https://mkuran.pl/gtfs/kielce.zip,0,,,https://files.mobilitydatabase.org/tld-6064/latest.zip,,50.68369,50.99144,20.35926,20.89637,2026-04-10 00:56:50.439941+00:00,active,Attributions|Feed Information|Headsigns|Route Colors|Shapes,,
tld-6095,gtfs,,US,North Dakota,Burleigh County,Bis-Man Transit,,,,,,https://passio3.com/bisman/passioTransit/gtfs/google_transit.zip,0,,,https://files.mobilitydatabase.org/tld-6095/latest.zip,,46.725424032,46.85619202,-100.904369915,-100.72917111,2025-12-16 01:58:08.260661+00:00,active,,,
tld-6670,gtfs,,US,Kansas,Hutchinson,Reno County Area Transit,,,,,,https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/7706/rcatgtfsfeed.zip,0,,,https://files.mobilitydatabase.org/tld-6670/latest.zip,,38.014651,38.088624,-97.942345,-97.878332,2025-09-02 01:08:38.769904+00:00,active,Bike Allowed|Fares V1|Feed Information|Headsigns|Route Colors|Shapes|Stops Wheelchair Accessibility|Trips Wheelchair Accessibility,,
tld-6675,gtfs,,US,Utah,Garfield County,Bryce Canyon National Park Shuttle,True,,,,,https://www.nps.gov/external-resources/gtfs/brca/bryce-canyon-shuttle.zip,0,,,https://files.mobilitydatabase.org/tld-6675/latest.zip,,37.6045609926,37.674476,-112.172311,-112.153943,2026-04-07 00:21:53.140741+00:00,active,Feed Information|Location Types|Route Colors|Shapes,,
tld-6676,gtfs,,US,Florida,Escambia County,National Park Service,,Guis Ferry Service,,,,https://www.nps.gov/external-resources/gtfs/guis/guis-ferry-service-fl.zip,0,,,https://files.mobilitydatabase.org/tld-6676/latest.zip,,30.330299,30.404776423603,-87.288916,-87.1414496700348,2026-03-13 01:16:34.809843+00:00,active,Bike Allowed|Fares V1|Feed Information|Headsigns|Route Colors|Shapes|Stops Wheelchair Accessibility|Trips Wheelchair Accessibility,,
tld-6677,gtfs,,US,Mississippi,Harrison County,National Park Service,True,Guis Ferry Service MS ,,,,https://www.nps.gov/external-resources/gtfs/guis/guis-ferry-service-ms.zip,0,,,https://files.mobilitydatabase.org/tld-6677/latest.zip,,30.214562,30.364085,-89.089603,-88.971473,2025-03-13 00:47:02.966916+00:00,active,Bike Allowed|Fares V1|Feed Information|Headsigns|Route Colors|Shapes|Stops Wheelchair Accessibility|Trips Wheelchair Accessibility,,
tld-6678,gtfs,,US,West Virginia,Jefferson County,National Park Service,True,Hafe Shuttle Transport,,,,https://www.nps.gov/external-resources/gtfs/hafe/hafe-shuttle-transport.zip,0,,,https://files.mobilitydatabase.org/tld-6678/latest.zip,,39.316415,39.3220649,-77.757155,-77.7322754,2025-11-01 00:22:43.710023+00:00,active,Fares V1|Feed Information|Headsigns|Route Colors|Shapes|Stops Wheelchair Accessibility,,
tld-6681,gtfs,,US,California,Mariposa County,National Park Service,True,Yosemite Valley Shuttle,,,,https://www.nps.gov/external-resources/gtfs/yose/yosemite-valley-shuttle.zip,0,,,https://files.mobilitydatabase.org/tld-6681/latest.zip,,37.7218342005449,37.74782,-119.631,-119.55979,2026-03-14 00:56:02.644569+00:00,active,Fares V1|Feed Information|Headsigns|Route Colors|Shapes|Trips Wheelchair Accessibility,,
tld-6682,gtfs,,US,Utah,Washington County,National Park Service,True,Zion Canyon Suttle,,,,https://www.nps.gov/external-resources/gtfs/zion/zion-canyon-shuttle.zip,0,,,https://files.mobilitydatabase.org/tld-6682/latest.zip,,37.16652,37.285214,-113.0134979,-112.939444,2026-03-13 01:30:10.675864+00:00,active,Bike Allowed|Continuous Stops|Feed Information|Headsigns|Route Colors|Shapes|Stops Wheelchair Accessibility|Trips Wheelchair Accessibility,,
tld-6684,gtfs,,BM,,,Bermuda Department of Public Transportation,True,,,,,https://data.trilliumtransit.com/gtfs/bermuda-bm/bermuda-bm.zip,0,,,https://files.mobilitydatabase.org/tld-6684/latest.zip,,32.24910655587362,32.387303745,-64.87721733055749,-64.6520273944072,2026-01-28 01:22:52.762130+00:00,active,Continuous Stops|Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility,,
tld-6691,gtfs,,CA,Quebec,Montreal,Réseau express métropolitain,,,,,,https://gtfs.gpmmom.ca/gtfs/gtfs.zip,0,,,https://files.mobilitydatabase.org/tld-6691/latest.zip,,45.437754,45.545713,-73.912427,-73.430552,2026-04-08 01:00:12.821018+00:00,active,Feed Information|Headsigns|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility|Trips Wheelchair Accessibility,,
tld-6692,gtfs,,CA,Quebec,Ormstown,MRC du Haut-Saint-Laurent,,,,,,https://gtfs-rt.infra-hubup.fr/mrchsl/current/revision/gtfs,0,,,https://files.mobilitydatabase.org/tld-6692/latest.zip,,44.999108,45.253320597968,-74.392035282454,-73.797843269941,2025-09-18 01:00:15.864545+00:00,active,Location Types|Route Colors|Shapes|Text-to-Speech,,
tld-6708,gtfs,,US,Nebraska,Scotts Bluff County,Open Plains Transit,True,,,,,https://irp.cdn-website.com/442ea718/files/uploaded/opt_gtfs.zip,0,,,https://files.mobilitydatabase.org/tld-6708/latest.zip,,41.09165,44.082467,-103.6782039,-101.711528,2024-12-06 20:55:44.372975+00:00,active,Bike Allowed|Feed Information|Headsigns|Route Colors|Shapes|Transfers|Trips Wheelchair Accessibility,,
tld-6711,gtfs,,CA,Quebec,Drummondville,Ville de Drummondville,,,,,,https://geomatique.drummondville.ca/GTFS/GTFS_DMV.zip,0,,,https://files.mobilitydatabase.org/tld-6711/latest.zip,,45.82587123,45.97933932,-72.55123385,-72.4000275205471,2025-11-28 00:48:04.269598+00:00,active,Bike Allowed|Frequencies|Headsigns|Route Colors|Shapes|Transfers|Trips Wheelchair Accessibility,,
tld-6713,gtfs,,US,West Virginia,Fayette County,New River Transit Authority,,,,,,https://passio3.com/beckley/passioTransit/gtfs/google_transit.zip,0,,,https://files.mobilitydatabase.org/tld-6713/latest.zip,,37.569655352,38.056659698,-81.5402554,-81.103942871,2025-12-16 00:43:18.290501+00:00,active,Bike Allowed|Feed Information|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility|Trips Wheelchair Accessibility,,
tld-6724,gtfs,,US,California,Irvine,City of Irvine,,,,,,https://passio3.com/irvine/passioTransit/gtfs/google_transit.zip,0,,,https://files.mobilitydatabase.org/tld-6724/latest.zip,,33.651539,33.731875,-117.809192,-117.732860708,2026-02-04 01:08:37.262776+00:00,active,Bike Allowed|Feed Information|Frequencies|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility|Trips Wheelchair Accessibility,,
tld-6735,gtfs,,US,North Carolina,Jacksonville,City of Jacksonville,,,,,,https://passio3.com/jacksonville/passioTransit/gtfs/google_transit.zip,0,,,https://files.mobilitydatabase.org/tld-6735/latest.zip,,34.582764167,34.802328,-77.47343967,-77.320563775,2026-01-01 01:23:22.904699+00:00,active,,,
tld-6738,gtfs,,NZ,Waikato,Hamilton City,Waikato Regional Council,,,,,,https://wrcscheduledata.blob.core.windows.net/wrcgtfs/busit-nz-public.zip,0,,,https://files.mobilitydatabase.org/tld-6738/latest.zip,,-38.9892712002842,-36.8484152589821,174.779639767607,176.105227799259,2026-03-30 01:29:53.797712+00:00,active,Headsigns|Route Colors|Shapes,,
tld-6741,gtfs,,US,South Carolina,York County,My Ride Rock Hill,True,,,,,https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/11718/myriderockhill-sc-us.zip,0,,,https://files.mobilitydatabase.org/tld-6741/latest.zip,,34.9036054255727,34.977027,-81.06566369,-80.957919,2026-01-31 00:05:37.188891+00:00,active,Feed Information|Headsigns|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility,,
tld-6743,gtfs,,US,Arizona,Maricopa,Maricopa Express Transit,,,,,,https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/11713/met_gtfs.zip,0,,,https://files.mobilitydatabase.org/tld-6743/latest.zip,,33.037975,33.074093,-112.046706,-111.994399,2025-12-02 00:11:49.530225+00:00,active,Bike Allowed|Fares V1|Feed Information|Headsigns|Route Colors|Shapes|Trips Wheelchair Accessibility,,
tld-6745,gtfs,,US,New York,Hudson,"Propark Mobility, Columbia County Public Transportation",,,,,,https://s3.amazonaws.com/datatools-511ny/public/Columbia_County_Public_Transit.zip,0,,,https://files.mobilitydatabase.org/tld-6745/latest.zip,,42.017956,42.679403,-73.895387,-73.539133,2025-11-20 00:02:22.405217+00:00,active,Continuous Stops|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility|Trips Wheelchair Accessibility,,
tld-6748,gtfs,,US,New York,Buffalo,Niagara Frontier Transportation Authority,True,,,,,https://metro.nfta.com/__googletransit/rail/google_transit.zip,0,,,https://files.mobilitydatabase.org/tld-6748/latest.zip,,42.874009,42.954409,-78.877111,-78.820153,2026-02-28 00:14:46.201958+00:00,active,Headsigns|Shapes|Stops Wheelchair Accessibility,,
tld-6756,gtfs,,CA,British Columbia,Area B (DeCourcy/Gabriola/Mudge),Gabriola Community Shuttle,True,,,,,https://bctracker.ca/feeds/gabriola/gabriola-feed.zip,0,,,https://files.mobilitydatabase.org/tld-6756/latest.zip,,49.128238,49.199408,-123.870677,-123.702064,2024-12-06 20:55:21.754847+00:00,active,Continuous Stops|Fares V1|Feed Information|Headsigns|Route Colors|Shapes,,
tld-6758,gtfs,,MY,Kuala Lumpur,,Keretapi Tanah Melayu Berhad,,,,,,https://api.data.gov.my/gtfs-static/ktmb,0,,,https://files.mobilitydatabase.org/tld-6758/latest.zip,,1.385313,6.662205,100.25713,103.92152,2025-09-11 00:05:54.186753+00:00,active,Route Colors,,
tld-6767,gtfs,,MY,Selangor,Petaling,Prasarana Malaysia,,,,,,https://api.data.gov.my/gtfs-static/prasarana?category=rapid-bus-kl,0,,,https://files.mobilitydatabase.org/tld-6767/latest.zip,,2.745307,3.337331,101.425333,101.87622584113,2026-04-09 00:19:48.460270+00:00,active,Frequencies|Headsigns|Route Colors|Shapes,,
tld-6768,gtfs,,MY,Pahang,Kuantan,Prasarana Malaysia,,,,,,https://api.data.gov.my/gtfs-static/prasarana?category=rapid-bus-kuantan,0,,,https://files.mobilitydatabase.org/tld-6768/latest.zip,,3.4899867969634,4.162102732702,103.03403555962,103.46097898618,2025-09-11 01:25:04.147393+00:00,active,Frequencies|Headsigns|Route Colors|Shapes,,
